sample_key, instrument
107483_226560, flute
107493_606720, cello
107518_188160, ukulele
107532_222720, flute
107561_268800, flute
107564_368640, violin
107572_195840, ukulele
107573_180480, piano
107591_46080, banjo
107594_211200, ukulele
107608_72960, voice
107612_34560, guitar
107613_30720, guitar
107670_72960, flute
107706_230400, drums
107724_126720, synthesizer
107741_195840, cymbals
107744_7680, flute
107783_99840, saxophone
107786_368640, voice
107797_506880, cymbals
107799_161280, bass
107840_188160, cymbals
107859_303360, mallet_percussion
107865_161280, violin
107902_180480, bass
107910_161280, mallet_percussion
107935_19200, bass
107941_84480, piano
107952_7680, ukulele
107981_883200, mallet_percussion
107991_184320, cello
108005_418560, accordion
108010_96000, mandolin
108017_111360, trombone
108019_65280, piano
108020_69120, piano
108021_53760, piano
108022_7680, piano
108031_72960, cymbals
108039_134400, accordion
108044_192000, clarinet
108053_168960, voice
108054_30720, bass
108056_241920, voice
108078_11520, guitar
108081_157440, banjo
108086_172800, banjo
108093_130560, guitar
108096_168960, piano
108114_69120, mallet_percussion
108136_11520, ukulele
108154_3840, mallet_percussion
108185_264960, violin
108191_426240, organ
108192_11520, accordion
108279_26880, synthesizer
108283_80640, bass
108287_34560, cymbals
108291_115200, violin
108297_176640, violin
108317_184320, cello
108318_42240, ukulele
108320_92160, cello
108338_380160, cello
108343_76800, synthesizer
108347_23040, trombone
108357_7680, saxophone
108365_34560, mallet_percussion
108368_195840, banjo
108378_11520, trumpet
108400_30720, ukulele
108433_65280, voice
108466_387840, cymbals
108468_230400, piano
108493_0, piano
108540_261120, violin
108544_57600, flute
108629_222720, mallet_percussion
108633_76800, organ
108642_142080, mallet_percussion
108648_407040, drums
108666_456960, cymbals
108677_326400, organ
108767_161280, cymbals
108825_595200, synthesizer
108857_126720, banjo
108866_180480, voice
108915_38400, organ
108935_7680, cymbals
108970_0, flute
109031_126720, piano
109035_576000, accordion
109077_99840, cymbals
109081_96000, bass
109103_168960, piano
109113_360960, voice
109128_606720, cello
109135_30720, mallet_percussion
109136_46080, ukulele
109140_218880, cymbals
109142_199680, drums
109155_456960, violin
109187_445440, cymbals
109189_510720, cello
109195_3840, bass
109199_115200, voice
109200_3840, piano
109235_7680, drums
109249_26880, bass
109276_410880, mandolin
109277_764160, bass
109282_7680, piano
109288_65280, cello
109344_207360, cello
109370_38400, violin
109383_34560, mallet_percussion
109404_199680, synthesizer
109416_111360, synthesizer
109417_99840, clarinet
109418_0, bass
109435_372480, drums
109478_103680, guitar
109480_65280, mallet_percussion
109539_61440, organ
109540_165120, trombone
109627_180480, organ
109646_65280, synthesizer
109648_107520, bass
109691_161280, organ
109767_26880, drums
109771_38400, cello
109778_80640, ukulele
109780_69120, organ
109871_241920, drums
109930_230400, mallet_percussion
110010_80640, trombone
110030_23040, cymbals
110037_253440, mallet_percussion
110087_161280, flute
110101_111360, flute
110102_76800, clarinet
110125_188160, accordion
110136_384000, mallet_percussion
110143_184320, voice
110149_92160, bass
110235_222720, bass
110237_222720, bass
110239_276480, accordion
110240_357120, organ
110242_257280, mallet_percussion
110256_7680, trombone
110257_53760, organ
110274_99840, trombone
110277_295680, mandolin
110341_111360, guitar
110345_311040, cymbals
110350_23040, accordion
110356_107520, bass
110379_203520, accordion
110380_122880, flute
110438_188160, guitar
110448_99840, accordion
110472_395520, saxophone
110473_480000, mallet_percussion
110474_130560, organ
110486_783360, cello
110518_99840, drums
110519_88320, cymbals
110520_130560, bass
110523_53760, bass
110537_3840, voice
110581_46080, flute
110585_145920, synthesizer
110593_72960, mallet_percussion
110602_11520, mallet_percussion
110604_61440, ukulele
110608_38400, flute
110609_902400, flute
110617_165120, saxophone
110626_61440, guitar
110640_714240, banjo
110642_65280, trumpet
110658_195840, saxophone
110660_422400, cymbals
110662_3840, synthesizer
110665_161280, trombone
110666_341760, organ
110669_30720, violin
110671_92160, cello
110687_115200, banjo
110696_0, piano
110702_34560, piano
110711_172800, cello
110718_130560, accordion
110740_76800, trombone
110767_0, accordion
110863_188160, saxophone
110948_15360, piano
110982_337920, accordion
111033_7680, ukulele
111037_15360, guitar
111098_11520, piano
111102_0, piano
111108_142080, piano
111117_30720, cello
111126_157440, flute
111134_23040, accordion
111136_69120, mandolin
111146_53760, mallet_percussion
111148_76800, mallet_percussion
111150_61440, mallet_percussion
111151_157440, mallet_percussion
111152_422400, mallet_percussion
111154_268800, mallet_percussion
111164_180480, saxophone
111179_153600, trombone
111186_88320, guitar
111199_161280, cymbals
111200_7680, cymbals
111202_115200, cymbals
111203_195840, cymbals
111208_241920, cymbals
111219_38400, organ
111231_7680, cello
111235_184320, violin
111238_491520, mandolin
111242_142080, bass
111245_280320, mallet_percussion
111247_69120, accordion
111267_537600, violin
111357_145920, ukulele
111361_26880, synthesizer
111362_1820160, accordion
111399_103680, drums
111404_1735680, cello
111409_23040, drums
111414_69120, voice
111431_42240, organ
111447_376320, bass
111472_207360, flute
111482_19200, synthesizer
111485_226560, mallet_percussion
111486_207360, bass
111491_26880, flute
111524_134400, drums
111526_188160, ukulele
111673_145920, bass
111674_115200, bass
111675_30720, bass
111676_188160, accordion
111688_23040, cello
111715_42240, drums
111719_437760, saxophone
111791_42240, organ
111796_11520, organ
111815_245760, cymbals
111820_111360, organ
111869_330240, piano
111886_42240, synthesizer
111887_161280, cello
111914_34560, flute
111922_192000, cello
111931_7680, bass
111961_522240, drums
111966_956160, mallet_percussion
111992_172800, cymbals
112062_7680, mallet_percussion
112067_1006080, flute
112068_1566720, piano
112082_30720, mandolin
112083_165120, cymbals
112088_192000, mallet_percussion
112105_3840, guitar
112144_199680, piano
112146_188160, banjo
112161_11520, synthesizer
112173_11520, flute
112182_3840, organ
112186_42240, organ
112197_61440, accordion
112211_72960, bass
112247_65280, guitar
112249_19200, ukulele
112254_1048320, banjo
112256_380160, clarinet
112278_614400, accordion
112280_184320, accordion
112295_184320, accordion
112367_568320, mallet_percussion
112383_172800, flute
112385_134400, trombone
112386_211200, organ
112389_165120, trombone
112392_88320, synthesizer
112404_23040, drums
112440_3840, piano
112476_111360, cymbals
112493_115200, banjo
112536_107520, banjo
112545_72960, cymbals
112556_134400, violin
112559_126720, piano
112560_61440, piano
112588_65280, piano
112589_675840, saxophone
112592_53760, trombone
112598_157440, voice
112603_30720, bass
112607_311040, trombone
112645_23040, synthesizer
112659_19200, synthesizer
112673_99840, accordion
112679_38400, violin
112686_80640, cello
112693_119040, cello
112713_30720, cymbals
112737_249600, voice
112742_261120, cello
112744_134400, violin
112749_1401600, flute
112751_249600, organ
112752_307200, mallet_percussion
112783_96000, saxophone
112792_42240, guitar
112808_3874560, mallet_percussion
112820_192000, violin
112821_211200, violin
112824_99840, violin
112825_134400, violin
112857_149760, cello
112868_30720, cymbals
112881_26880, mallet_percussion
112888_168960, trombone
112919_257280, voice
112935_165120, flute
112942_88320, ukulele
112943_134400, violin
112946_103680, violin
112948_0, violin
112949_422400, clarinet
112951_545280, cello
112953_337920, violin
112955_288000, violin
112957_844800, cello
112958_395520, clarinet
113010_99840, mallet_percussion
113042_30720, bass
113043_364800, voice
113077_122880, mallet_percussion
113110_3840, violin
113184_26880, organ
113185_268800, mallet_percussion
113190_61440, piano
113191_3840, bass
113200_0, bass
113205_172800, organ
113206_222720, clarinet
113207_199680, banjo
113210_142080, banjo
113211_572160, mandolin
113214_222720, violin
113221_464640, flute
113238_372480, voice
113239_629760, flute
113240_1251840, voice
113241_38400, flute
113245_234240, guitar
113262_7680, saxophone
113279_26880, mallet_percussion
113322_188160, trombone
113336_334080, flute
113337_157440, voice
113370_111360, drums
113375_322560, cello
113393_157440, organ
113404_176640, banjo
113410_92160, drums
113411_57600, drums
113423_184320, accordion
113429_226560, voice
113442_226560, mallet_percussion
113443_115200, mallet_percussion
113513_138240, cymbals
113532_157440, saxophone
113554_549120, synthesizer
113555_11520, bass
113571_103680, voice
113581_11520, piano
113601_57600, piano
113603_72960, piano
113604_134400, ukulele
113605_115200, piano
113606_84480, piano
113608_230400, piano
113655_910080, mallet_percussion
113676_61440, accordion
113685_15360, piano
113691_360960, violin
113692_230400, accordion
113697_172800, accordion
113702_153600, flute
113703_357120, ukulele
113714_284160, ukulele
113721_130560, synthesizer
113755_0, flute
113778_168960, synthesizer
113787_3840, synthesizer
113885_0, drums
113940_65280, accordion
113974_238080, trumpet
113975_311040, cymbals
113977_3840, synthesizer
113982_84480, flute
113994_130560, cello
113996_115200, synthesizer
114022_111360, clarinet
114025_103680, organ
114026_30720, ukulele
114032_88320, piano
114072_149760, ukulele
114074_65280, violin
114137_15360, violin
114139_299520, violin
114142_629760, mallet_percussion
114144_368640, cymbals
114216_92160, guitar
114236_38400, mallet_percussion
114237_203520, ukulele
114241_3840, cymbals
114242_46080, cymbals
114305_3840, saxophone
114306_107520, organ
114322_69120, voice
114376_65280, piano
114400_38400, mandolin
114403_76800, piano
114462_53760, guitar
114481_53760, voice
114513_69120, mandolin
114544_11520, saxophone
114555_472320, saxophone
114602_311040, trombone
114605_15360, organ
114639_437760, accordion
114642_111360, cymbals
114643_149760, mallet_percussion
114656_192000, cello
114658_26880, violin
114686_172800, cello
114750_7680, guitar
114769_38400, voice
114779_3840, guitar
114820_7680, cymbals
114842_1274880, accordion
114879_53760, voice
114893_145920, cymbals
114971_698880, synthesizer
114985_61440, ukulele
115006_53760, guitar
115019_49920, saxophone
115046_925440, accordion
115047_88320, bass
115050_188160, bass
115051_257280, bass
115053_80640, bass
115136_61440, voice
115148_7680, mallet_percussion
115255_30720, banjo
115275_38400, accordion
115312_280320, accordion
115313_145920, accordion
115369_46080, synthesizer
115376_42240, synthesizer
115385_80640, synthesizer
115413_526080, flute
115422_115200, mallet_percussion
115427_192000, synthesizer
115429_184320, bass
115441_38400, mallet_percussion
115442_161280, mallet_percussion
115458_387840, cello
115530_165120, cello
115556_203520, saxophone
115626_0, cymbals
115627_165120, cymbals
115659_76800, violin
115663_38400, flute
115667_192000, voice
115701_203520, accordion
115715_1455360, mallet_percussion
115763_11520, mandolin
115766_26880, guitar
115771_172800, piano
115789_0, bass
115806_0, organ
115814_38400, synthesizer
115827_30720, banjo
115840_0, synthesizer
115845_433920, synthesizer
115858_176640, violin
115861_26880, violin
115895_69120, synthesizer
115915_88320, synthesizer
115943_702720, banjo
115953_230400, accordion
115954_249600, accordion
115973_149760, flute
115977_195840, violin
115999_57600, saxophone
116001_38400, saxophone
116011_341760, violin
116014_72960, accordion
116044_145920, bass
116068_238080, violin
116162_249600, cello
116191_126720, guitar
116195_153600, guitar
116214_111360, banjo
116215_72960, voice
116219_157440, voice
116225_126720, voice
116282_61440, piano
116297_15360, accordion
116324_26880, mandolin
116346_199680, mandolin
116355_157440, organ
116370_80640, flute
116374_288000, mallet_percussion
116378_483840, cello
116386_134400, cymbals
116388_111360, mallet_percussion
116399_99840, cello
116402_53760, accordion
116406_3840, flute
116440_103680, bass
116453_349440, banjo
116464_322560, violin
116496_76800, saxophone
116537_142080, mallet_percussion
116549_49920, cello
116565_211200, bass
116579_15360, organ
116605_119040, cymbals
116641_30720, accordion
116664_0, synthesizer
116689_134400, cello
116691_46080, banjo
116697_99840, ukulele
116700_165120, banjo
116704_80640, ukulele
116706_0, mandolin
116713_384000, piano
116756_88320, cello
116762_253440, cello
116772_195840, mallet_percussion
116788_69120, violin
116796_134400, ukulele
116808_345600, flute
116809_11520, saxophone
116811_241920, saxophone
116850_326400, organ
116868_30720, guitar
116887_0, synthesizer
116900_57600, saxophone
117049_15360, piano
117055_130560, mallet_percussion
117090_26880, cello
117091_245760, flute
117096_149760, organ
117115_69120, cymbals
117118_34560, violin
117138_96000, bass
117141_15360, voice
117149_69120, mallet_percussion
117151_0, accordion
117152_268800, piano
117168_664320, trumpet
117201_403200, drums
117208_245760, organ
117215_207360, mallet_percussion
117238_203520, guitar
117248_115200, ukulele
117260_142080, synthesizer
117269_291840, synthesizer
117280_149760, organ
117283_72960, synthesizer
117290_560640, saxophone
117293_49920, drums
117294_357120, cymbals
117296_69120, cymbals
117305_241920, organ
117307_53760, flute
117312_7680, accordion
117348_15360, violin
117390_192000, violin
117404_46080, mallet_percussion
117412_30720, cymbals
117451_72960, banjo
117595_11520, piano
117609_103680, mallet_percussion
